epoch,accuracy,loss,val_accuracy,val_loss
0,0.11845724284648895,0.7887665629386902,0.12341959774494171,0.7805244326591492
1,0.12638932466506958,0.7759614586830139,0.12341959774494171,0.7805244326591492
2,0.1279154270887375,0.7730411291122437,0.12341959774494171,0.7805244326591492
3,0.1297760158777237,0.7727944254875183,0.12341959774494171,0.7805244326591492
4,0.2146364152431488,0.7638198733329773,0.12341959774494171,0.7805244326591492
5,0.2611593008041382,0.7580530047416687,0.12341959774494171,0.7805244326591492
6,0.35546615719795227,0.7364534735679626,0.12345840036869049,0.7804990410804749
7,0.4384104907512665,0.7169031500816345,0.13089631497859955,0.7786340117454529
8,0.5081496238708496,0.6944413781166077,0.2713348865509033,0.7539869546890259
9,0.5586204528808594,0.6613481044769287,0.3707403540611267,0.7293592691421509
10,0.6051275730133057,0.6443173885345459,0.47820425033569336,0.7034757733345032
11,0.6518661379814148,0.6329094171524048,0.5740495920181274,0.6808247566223145
12,0.6894437670707703,0.6035758852958679,0.5998821258544922,0.6748000979423523
13,0.7195037007331848,0.5837518572807312,0.6364933848381042,0.6621799468994141
14,0.742104172706604,0.5702827572822571,0.6883343458175659,0.65836101770401
15,0.7808657884597778,0.5318398475646973,0.722570538520813,0.6493847966194153
16,0.8302383422851562,0.5037510395050049,0.8400450944900513,0.7046020030975342
17,0.8680446147918701,0.4504663944244385,0.864147424697876,0.732295572757721
18,0.8770492672920227,0.4468247592449188,0.8666068911552429,0.6983335018157959
19,0.8791662454605103,0.4382701516151428,0.8618848919868469,0.6724010705947876
20,0.8885839581489563,0.425906777381897,0.8695124387741089,0.6711199879646301
21,0.8971753120422363,0.41213929653167725,0.8660843968391418,0.651004433631897
22,0.8940263390541077,0.3975483179092407,0.8669371008872986,0.6444371342658997
23,0.8987968564033508,0.3940639793872833,0.8710727095603943,0.6503495573997498
24,0.9032161831855774,0.3794328570365906,0.8744713068008423,0.6548820734024048
25,0.9003371596336365,0.3798450827598572,0.8775292634963989,0.625687301158905
26,0.9027280211448669,0.3771686851978302,0.8780088424682617,0.6223941445350647
27,0.9082851409912109,0.37308457493782043,0.8803397417068481,0.6000943779945374
28,0.911301851272583,0.35453492403030396,0.8674138784408569,0.5748153924942017
29,0.9117655754089355,0.3644056022167206,0.8801745176315308,0.5937877297401428
30,0.9119327664375305,0.3578287959098816,0.8808994293212891,0.5918936729431152
31,0.9138745069503784,0.35300686955451965,0.8744276165962219,0.5487546920776367
32,0.9168158769607544,0.33950820565223694,0.8807907104492188,0.5567560791969299
33,0.9151493906974792,0.3382660746574402,0.8853864669799805,0.536689043045044
34,0.9218093752861023,0.32163214683532715,0.8865315914154053,0.5328172445297241
35,0.9204965233802795,0.3320978879928589,0.8864861726760864,0.5070040225982666
36,0.9206444621086121,0.3240891396999359,0.8823967576026917,0.5129017233848572
37,0.9201924204826355,0.31661856174468994,0.8879714012145996,0.5166928768157959
38,0.9248062968254089,0.3113592267036438,0.8898481130599976,0.5318434238433838
39,0.9257828593254089,0.30865129828453064,0.8840570449829102,0.5117809176445007
40,0.9220993518829346,0.31699058413505554,0.8897883296012878,0.5055795311927795
41,0.9248878955841064,0.30535826086997986,0.8899887204170227,0.5201287269592285
42,0.9249408841133118,0.30546778440475464,0.8865600824356079,0.4999046325683594
43,0.9257828593254089,0.3035335838794708,0.8887114524841309,0.49667075276374817
44,0.9243175983428955,0.3064531683921814,0.890654444694519,0.4936307370662689
45,0.9282405376434326,0.29230985045433044,0.890684187412262,0.5093044638633728
